1.000,763.849
0.985,765.279
0.970,767.163
0.955,769.221
0.940,770.282
0.924,771.718
0.909,774.254
0.891,775.647
0.866,778.475
0.842,780.215
0.818,782.024
0.794,784.050
0.772,785.760
0.749,787.228
0.727,788.619
0.704,789.798
0.674,792.313
0.642,794.344
0.610,795.959
0.579,798.363
0.547,799.501
0.516,801.885
0.484,802.563
0.451,804.280
0.418,806.182
0.381,808.247
0.339,810.028
0.298,811.616
0.261,813.248
0.224,814.790
0.186,816.352
0.147,817.925
0.108,819.449
0.044,821.646
-0.019,823.691
-0.068,825.355
-0.117,826.901
-0.168,828.535
-0.223,829.931
-0.286,831.792
-0.351,833.206
-0.414,835.075
-0.471,836.401
-0.529,837.720
-0.590,839.327
-0.654,840.720
-0.717,842.180
-0.775,843.543
-0.843,845.250
-0.912,847.062
-0.962,848.392
-1.011,849.705
-1.058,851.062
-1.105,852.450
-1.151,853.935
-1.196,855.444
-1.234,856.677
-1.271,857.862
-1.308,859.273
-1.346,860.609
-1.385,862.023
-1.425,863.359
-1.464,864.872
-1.505,866.040
-1.548,867.576
-1.592,868.848
-1.638,870.252
-1.685,871.688
-1.731,872.896
-1.777,874.256
-1.825,875.610
-1.876,876.918
-1.930,878.339
-1.987,879.688
-2.043,880.927
-2.098,882.156
-2.152,883.449
-2.206,884.546
-2.264,885.914
-2.322,887.188
-2.381,888.538
-2.441,889.833
-2.503,891.116
-2.571,892.471
-2.642,893.865
-2.716,895.132
-2.792,896.377
-2.868,897.649
-2.944,898.857
-3.020,900.004
-3.096,901.309
-3.177,902.660
-3.261,904.014
-3.346,905.260
-3.437,906.612
-3.538,907.924
-3.650,909.247
-3.767,910.444
-3.901,911.699
-4.029,912.937
-4.160,914.152
-4.286,915.359
-4.412,916.594
-4.533,917.805
-4.665,919.063
-4.787,920.317
-4.936,921.663
-5.087,922.894
-5.261,924.178
-5.456,925.479
-5.673,926.695
-5.902,927.968
-6.133,929.153
-6.358,930.338
-6.587,931.618
-6.814,932.859
-7.036,934.041
-7.270,935.316
-7.525,936.551
-7.820,937.854
-8.148,939.146
-8.542,940.389
-9.010,941.685
-9.552,942.941
-10.142,944.220
-10.763,945.471
-11.365,946.689
-12.000,947.988
