1.000,1.878
0.985,1.843
0.970,1.817
0.955,1.794
0.940,1.766
0.924,1.741
0.909,1.719
0.891,1.694
0.866,1.662
0.842,1.630
0.818,1.602
0.794,1.577
0.772,1.553
0.749,1.534
0.727,1.511
0.704,1.491
0.674,1.464
0.642,1.433
0.610,1.405
0.579,1.380
0.547,1.358
0.516,1.336
0.484,1.317
0.451,1.297
0.418,1.277
0.381,1.256
0.339,1.233
0.298,1.213
0.261,1.194
0.224,1.178
0.186,1.162
0.147,1.146
0.108,1.129
0.044,1.102
-0.019,1.078
-0.068,1.059
-0.117,1.044
-0.168,1.027
-0.223,1.011
-0.286,0.992
-0.351,0.975
-0.414,0.958
-0.471,0.944
-0.529,0.929
-0.590,0.917
-0.654,0.903
-0.717,0.889
-0.775,0.876
-0.843,0.859
-0.912,0.842
-0.962,0.828
-1.011,0.815
-1.058,0.803
-1.105,0.791
-1.151,0.780
-1.196,0.768
-1.234,0.758
-1.271,0.748
-1.308,0.737
-1.346,0.725
-1.385,0.712
-1.425,0.701
-1.464,0.689
-1.505,0.679
-1.548,0.668
-1.592,0.658
-1.638,0.648
-1.685,0.638
-1.731,0.628
-1.777,0.617
-1.825,0.607
-1.876,0.596
-1.930,0.586
-1.987,0.575
-2.043,0.566
-2.098,0.557
-2.152,0.549
-2.206,0.541
-2.264,0.532
-2.322,0.523
-2.381,0.514
-2.441,0.504
-2.503,0.495
-2.571,0.485
-2.642,0.476
-2.716,0.467
-2.792,0.459
-2.868,0.451
-2.944,0.444
-3.020,0.436
-3.096,0.428
-3.177,0.420
-3.261,0.411
-3.346,0.402
-3.437,0.393
-3.538,0.384
-3.650,0.375
-3.767,0.367
-3.901,0.359
-4.029,0.351
-4.160,0.344
-4.286,0.336
-4.412,0.329
-4.533,0.321
-4.665,0.313
-4.787,0.306
-4.936,0.297
-5.087,0.289
-5.261,0.281
-5.456,0.274
-5.673,0.266
-5.902,0.258
-6.133,0.251
-6.358,0.244
-6.587,0.237
-6.814,0.230
-7.036,0.223
-7.270,0.215
-7.525,0.208
-7.820,0.200
-8.148,0.193
-8.542,0.185
-9.010,0.178
-9.552,0.170
-10.142,0.163
-10.763,0.156
-11.365,0.149
-12.000,0.142
