1.000,4.968
0.978,5.111
0.957,5.190
0.935,5.385
0.913,5.595
0.892,5.808
0.871,5.722
0.850,5.899
0.829,6.103
0.807,6.189
0.777,6.471
0.740,6.349
0.704,6.752
0.676,6.969
0.649,7.022
0.622,7.277
0.591,7.297
0.538,7.706
0.488,8.004
0.448,8.228
0.407,8.541
0.370,8.724
0.334,9.131
0.295,9.088
0.225,9.579
0.173,9.830
0.130,10.036
0.086,10.409
0.040,10.644
-0.009,10.886
-0.072,11.305
-0.133,11.562
-0.192,11.897
-0.256,12.152
-0.320,12.372
-0.382,12.768
-0.446,12.896
-0.512,13.534
-0.580,13.657
-0.641,13.884
-0.697,14.075
-0.761,14.490
-0.823,14.794
-0.882,15.209
-0.945,15.464
-1.007,15.696
-1.047,15.998
-1.087,16.253
-1.129,16.516
-1.172,16.813
-1.213,17.143
-1.251,17.496
-1.288,17.693
-1.328,18.003
-1.367,18.345
-1.407,18.520
-1.445,18.921
-1.483,19.447
-1.523,19.902
-1.566,20.130
-1.609,20.546
-1.651,20.961
-1.693,21.384
-1.738,21.855
-1.784,22.347
-1.830,22.515
-1.876,23.168
-1.925,23.339
-1.977,23.926
-2.026,24.416
-2.075,24.503
-2.127,25.025
-2.184,25.215
-2.238,25.282
-2.291,25.724
-2.345,26.194
-2.398,26.685
-2.456,27.177
-2.515,27.624
-2.578,28.605
-2.643,29.494
-2.709,29.583
-2.778,30.100
-2.848,30.491
-2.919,31.055
-2.990,31.529
-3.064,31.993
-3.138,32.557
-3.210,33.177
-3.285,34.194
-3.367,35.148
-3.456,36.860
-3.552,38.172
-3.653,39.321
-3.761,40.498
-3.881,41.528
-4.000,42.002
-4.123,41.909
-4.240,41.726
-4.354,41.355
-4.466,41.108
-4.575,41.227
-4.691,41.311
-4.815,42.344
-4.943,43.638
-5.086,45.083
-5.243,46.622
-5.417,48.751
-5.614,50.296
-5.816,50.575
-6.027,50.949
-6.238,49.665
-6.438,48.951
-6.635,48.312
-6.840,47.646
-7.049,47.910
-7.269,48.010
-7.497,49.505
-7.757,50.632
-8.050,53.246
-8.396,55.667
-8.805,57.832
-9.263,59.266
-9.781,60.462
-10.328,59.377
-10.883,57.610
-11.436,56.354
-12.000,54.821
