1.000,725.016
0.985,727.639
0.970,729.937
0.955,732.045
0.940,734.268
0.924,736.437
0.909,738.707
0.891,741.347
0.866,744.586
0.842,747.491
0.818,750.419
0.794,753.383
0.772,755.962
0.749,758.339
0.727,760.524
0.704,762.605
0.674,765.476
0.642,768.597
0.610,771.296
0.579,773.612
0.547,775.733
0.516,778.015
0.484,780.424
0.451,783.023
0.418,785.487
0.381,787.955
0.339,790.306
0.298,792.457
0.261,794.477
0.224,796.397
0.186,798.667
0.147,800.768
0.108,802.613
0.044,805.378
-0.019,807.764
-0.068,809.787
-0.117,811.888
-0.168,814.045
-0.223,816.397
-0.286,818.747
-0.351,820.853
-0.414,822.903
-0.471,824.726
-0.529,826.740
-0.590,828.830
-0.654,830.917
-0.717,832.829
-0.775,834.479
-0.843,836.328
-0.912,838.324
-0.962,839.897
-1.011,841.714
-1.058,843.480
-1.105,845.377
-1.151,846.978
-1.196,848.436
-1.234,849.631
-1.271,850.674
-1.308,851.837
-1.346,852.991
-1.385,854.265
-1.425,855.753
-1.464,857.324
-1.505,858.932
-1.548,860.591
-1.592,862.203
-1.638,863.771
-1.685,865.199
-1.731,866.492
-1.777,867.844
-1.825,869.241
-1.876,870.776
-1.930,872.370
-1.987,874.206
-2.043,875.728
-2.098,877.192
-2.152,878.516
-2.206,879.715
-2.264,880.926
-2.322,882.118
-2.381,883.414
-2.441,884.709
-2.503,886.189
-2.571,887.851
-2.642,889.422
-2.716,891.048
-2.792,892.514
-2.868,893.855
-2.944,895.069
-3.020,896.235
-3.096,897.441
-3.177,898.660
-3.261,900.018
-3.346,901.448
-3.437,902.958
-3.538,904.672
-3.650,906.305
-3.767,907.795
-3.901,909.276
-4.029,910.498
-4.160,911.679
-4.286,912.780
-4.412,913.988
-4.533,915.183
-4.665,916.472
-4.787,917.833
-4.936,919.333
-5.087,920.863
-5.261,922.409
-5.456,923.872
-5.673,925.393
-5.902,926.795
-6.133,928.107
-6.358,929.433
-6.587,930.744
-6.814,932.130
-7.036,933.437
-7.270,934.766
-7.525,936.141
-7.820,937.579
-8.148,938.989
-8.542,940.414
-9.010,941.807
-9.552,943.203
-10.142,944.197
-10.763,945.790
-11.365,947.468
-12.000,948.970
