1.000,1.148
0.963,1.142
0.925,1.112
0.888,1.105
0.851,1.083
0.813,1.072
0.776,1.055
0.738,1.047
0.701,1.033
0.664,1.021
0.626,1.019
0.589,1.000
0.552,0.989
0.514,0.977
0.477,0.970
0.440,0.962
0.402,0.956
0.365,0.949
0.327,0.937
0.290,0.930
0.253,0.931
0.215,0.917
0.178,0.912
0.141,0.905
0.103,0.895
0.066,0.894
0.029,0.888
-0.014,0.877
-0.075,0.869
-0.136,0.859
-0.197,0.850
-0.258,0.842
-0.319,0.834
-0.380,0.824
-0.441,0.814
-0.501,0.807
-0.562,0.801
-0.623,0.793
-0.684,0.781
-0.745,0.774
-0.806,0.765
-0.867,0.755
-0.928,0.750
-0.988,0.738
-1.034,0.731
-1.076,0.721
-1.119,0.715
-1.161,0.706
-1.203,0.696
-1.245,0.688
-1.288,0.679
-1.330,0.668
-1.372,0.659
-1.414,0.650
-1.456,0.642
-1.499,0.634
-1.541,0.624
-1.583,0.617
-1.625,0.609
-1.668,0.600
-1.710,0.593
-1.752,0.586
-1.794,0.579
-1.836,0.572
-1.879,0.565
-1.921,0.558
-1.963,0.552
-2.007,0.545
-2.066,0.536
-2.124,0.527
-2.183,0.519
-2.241,0.510
-2.300,0.502
-2.358,0.494
-2.417,0.486
-2.475,0.478
-2.534,0.471
-2.592,0.464
-2.651,0.457
-2.709,0.451
-2.768,0.444
-2.826,0.439
-2.884,0.433
-2.943,0.426
-3.002,0.421
-3.092,0.411
-3.183,0.402
-3.273,0.394
-3.363,0.385
-3.453,0.378
-3.544,0.371
-3.634,0.365
-3.724,0.359
-3.814,0.354
-3.905,0.349
-3.995,0.344
-4.108,0.337
-4.222,0.330
-4.336,0.323
-4.451,0.317
-4.565,0.310
-4.679,0.303
-4.793,0.296
-4.908,0.291
-5.034,0.285
-5.212,0.277
-5.390,0.270
-5.568,0.263
-5.746,0.258
-5.924,0.252
-6.114,0.246
-6.313,0.239
-6.512,0.233
-6.711,0.227
-6.910,0.220
-7.133,0.213
-7.376,0.206
-7.620,0.200
-7.863,0.194
-8.163,0.188
-8.538,0.182
-8.913,0.176
-9.374,0.170
-9.862,0.164
-10.390,0.158
-10.933,0.151
-11.467,0.145
-12.000,0.139
