1.000,1.677
0.985,1.658
0.970,1.633
0.955,1.607
0.940,1.593
0.924,1.575
0.909,1.543
0.891,1.526
0.866,1.492
0.842,1.471
0.818,1.450
0.794,1.426
0.772,1.406
0.749,1.390
0.727,1.374
0.704,1.361
0.674,1.333
0.642,1.311
0.610,1.293
0.579,1.267
0.547,1.255
0.516,1.230
0.484,1.223
0.451,1.206
0.418,1.186
0.381,1.165
0.339,1.148
0.298,1.132
0.261,1.116
0.224,1.101
0.186,1.086
0.147,1.071
0.108,1.057
0.044,1.036
-0.019,1.017
-0.068,1.002
-0.117,0.988
-0.168,0.973
-0.223,0.961
-0.286,0.944
-0.351,0.932
-0.414,0.916
-0.471,0.904
-0.529,0.893
-0.590,0.879
-0.654,0.868
-0.717,0.855
-0.775,0.844
-0.843,0.830
-0.912,0.815
-0.962,0.804
-1.011,0.794
-1.058,0.783
-1.105,0.772
-1.151,0.760
-1.196,0.748
-1.234,0.738
-1.271,0.729
-1.308,0.718
-1.346,0.708
-1.385,0.697
-1.425,0.687
-1.464,0.676
-1.505,0.667
-1.548,0.655
-1.592,0.646
-1.638,0.636
-1.685,0.625
-1.731,0.616
-1.777,0.606
-1.825,0.597
-1.876,0.587
-1.930,0.577
-1.987,0.568
-2.043,0.559
-2.098,0.550
-2.152,0.541
-2.206,0.534
-2.264,0.524
-2.322,0.516
-2.381,0.506
-2.441,0.498
-2.503,0.489
-2.571,0.480
-2.642,0.471
-2.716,0.462
-2.792,0.454
-2.868,0.446
-2.944,0.438
-3.020,0.430
-3.096,0.422
-3.177,0.413
-3.261,0.404
-3.346,0.396
-3.437,0.388
-3.538,0.379
-3.650,0.371
-3.767,0.363
-3.901,0.355
-4.029,0.348
-4.160,0.340
-4.286,0.333
-4.412,0.325
-4.533,0.318
-4.665,0.310
-4.787,0.302
-4.936,0.294
-5.087,0.287
-5.261,0.279
-5.456,0.271
-5.673,0.264
-5.902,0.256
-6.133,0.249
-6.358,0.242
-6.587,0.235
-6.814,0.228
-7.036,0.221
-7.270,0.213
-7.525,0.206
-7.820,0.199
-8.148,0.191
-8.542,0.184
-9.010,0.177
-9.552,0.170
-10.142,0.162
-10.763,0.155
-11.365,0.148
-12.000,0.141
