1.000,40.201
0.985,40.663
0.970,40.478
0.955,40.924
0.940,40.989
0.924,40.354
0.909,42.006
0.891,42.292
0.866,40.526
0.842,40.305
0.818,42.159
0.794,42.516
0.772,41.712
0.749,40.978
0.727,40.941
0.704,42.009
0.674,43.518
0.642,42.974
0.610,42.402
0.579,43.009
0.547,45.537
0.516,46.583
0.484,46.417
0.451,43.857
0.418,41.166
0.381,41.047
0.339,42.541
0.298,44.726
0.261,46.859
0.224,45.347
0.186,44.352
0.147,43.001
0.108,43.405
0.044,45.316
-0.019,47.651
-0.068,47.389
-0.117,45.189
-0.168,43.355
-0.223,41.711
-0.286,41.696
-0.351,42.993
-0.414,44.340
-0.471,44.335
-0.529,43.242
-0.590,42.763
-0.654,42.002
-0.717,43.421
-0.775,44.774
-0.843,45.648
-0.912,45.431
-0.962,43.587
-1.011,41.730
-1.058,39.795
-1.105,39.784
-1.151,39.774
-1.196,40.941
-1.234,42.568
-1.271,44.433
-1.308,45.184
-1.346,45.505
-1.385,44.884
-1.425,43.322
-1.464,42.209
-1.505,40.721
-1.548,39.881
-1.592,39.781
-1.638,40.596
-1.685,41.454
-1.731,42.089
-1.777,43.146
-1.825,42.856
-1.876,42.600
-1.930,41.333
-1.987,40.863
-2.043,40.730
-2.098,41.257
-2.152,41.784
-2.206,42.694
-2.264,43.460
-2.322,44.005
-2.381,42.681
-2.441,41.571
-2.503,40.461
-2.571,39.112
-2.642,38.242
-2.716,38.053
-2.792,38.887
-2.868,39.762
-2.944,40.365
-3.020,40.718
-3.096,40.090
-3.177,39.210
-3.261,38.735
-3.346,37.091
-3.437,36.650
-3.538,36.669
-3.650,36.869
-3.767,38.102
-3.901,39.409
-4.029,40.728
-4.160,40.704
-4.286,40.301
-4.412,38.632
-4.533,37.686
-4.665,36.043
-4.787,35.135
-4.936,34.057
-5.087,33.861
-5.261,34.117
-5.456,34.467
-5.673,35.401
-5.902,35.203
-6.133,34.883
-6.358,33.682
-6.587,32.934
-6.814,31.751
-7.036,31.449
-7.270,31.168
-7.525,31.408
-7.820,31.933
-8.148,32.584
-8.542,33.589
-9.010,33.945
-9.552,33.689
-10.142,33.540
-10.763,32.602
-11.365,31.576
-12.000,31.160
