1.000,743.449
0.985,745.449
0.970,747.219
0.955,749.127
0.940,751.058
0.924,752.883
0.909,754.655
0.891,756.775
0.866,759.275
0.842,761.721
0.818,764.097
0.794,766.479
0.772,768.669
0.749,770.644
0.727,772.546
0.704,774.215
0.674,776.433
0.642,778.854
0.610,781.364
0.579,783.872
0.547,786.122
0.516,788.232
0.484,790.075
0.451,791.939
0.418,793.781
0.381,795.802
0.339,798.268
0.298,800.600
0.261,802.494
0.224,804.183
0.186,805.781
0.147,807.413
0.108,809.011
0.044,811.761
-0.019,814.457
-0.068,816.465
-0.117,818.313
-0.168,819.986
-0.223,821.764
-0.286,823.807
-0.351,825.885
-0.414,827.983
-0.471,829.831
-0.529,831.631
-0.590,833.307
-0.654,834.957
-0.717,836.580
-0.775,838.137
-0.843,840.149
-0.912,842.428
-0.962,844.157
-1.011,845.899
-1.058,847.469
-1.105,848.950
-1.151,850.339
-1.196,851.707
-1.234,852.947
-1.271,854.243
-1.308,855.638
-1.346,857.169
-1.385,858.789
-1.425,860.366
-1.464,861.865
-1.505,863.261
-1.548,864.634
-1.592,865.954
-1.638,867.304
-1.685,868.674
-1.731,870.078
-1.777,871.517
-1.825,873.011
-1.876,874.555
-1.930,876.159
-1.987,877.665
-2.043,878.947
-2.098,880.157
-2.152,881.337
-2.206,882.476
-2.264,883.756
-2.322,885.038
-2.381,886.385
-2.441,887.842
-2.503,889.192
-2.571,890.634
-2.642,892.079
-2.716,893.415
-2.792,894.638
-2.868,895.792
-2.944,896.914
-3.020,898.028
-3.096,899.232
-3.177,900.525
-3.261,901.916
-3.346,903.319
-3.437,904.792
-3.538,906.248
-3.650,907.737
-3.767,909.058
-3.901,910.355
-4.029,911.523
-4.160,912.692
-4.286,913.841
-4.412,915.046
-4.533,916.231
-4.665,917.669
-4.787,918.943
-4.936,920.426
-5.087,921.800
-5.261,923.203
-5.456,924.540
-5.673,925.825
-5.902,927.008
-6.133,928.178
-6.358,929.347
-6.587,930.598
-6.814,931.874
-7.036,933.107
-7.270,934.446
-7.525,935.842
-7.820,937.238
-8.148,938.628
-8.542,939.837
-9.010,941.157
-9.552,942.424
-10.142,943.597
-10.763,944.913
-11.365,946.155
-12.000,947.450
