1.000,1.968
0.985,1.937
0.970,1.911
0.955,1.882
0.940,1.854
0.924,1.828
0.909,1.803
0.891,1.773
0.866,1.738
0.842,1.705
0.818,1.673
0.794,1.642
0.772,1.614
0.749,1.589
0.727,1.565
0.704,1.544
0.674,1.517
0.642,1.487
0.610,1.458
0.579,1.428
0.547,1.402
0.516,1.378
0.484,1.358
0.451,1.337
0.418,1.317
0.381,1.295
0.339,1.268
0.298,1.244
0.261,1.224
0.224,1.207
0.186,1.190
0.147,1.174
0.108,1.158
0.044,1.131
-0.019,1.104
-0.068,1.085
-0.117,1.067
-0.168,1.052
-0.223,1.035
-0.286,1.016
-0.351,0.997
-0.414,0.978
-0.471,0.962
-0.529,0.946
-0.590,0.931
-0.654,0.917
-0.717,0.903
-0.775,0.889
-0.843,0.872
-0.912,0.853
-0.962,0.839
-1.011,0.824
-1.058,0.812
-1.105,0.800
-1.151,0.788
-1.196,0.778
-1.234,0.768
-1.271,0.757
-1.308,0.746
-1.346,0.734
-1.385,0.722
-1.425,0.710
-1.464,0.698
-1.505,0.688
-1.548,0.677
-1.592,0.667
-1.638,0.657
-1.685,0.647
-1.731,0.637
-1.777,0.626
-1.825,0.615
-1.876,0.604
-1.930,0.593
-1.987,0.582
-2.043,0.573
-2.098,0.564
-2.152,0.556
-2.206,0.548
-2.264,0.539
-2.322,0.530
-2.381,0.521
-2.441,0.511
-2.503,0.502
-2.571,0.492
-2.642,0.483
-2.716,0.474
-2.792,0.465
-2.868,0.458
-2.944,0.450
-3.020,0.443
-3.096,0.435
-3.177,0.427
-3.261,0.418
-3.346,0.409
-3.437,0.399
-3.538,0.390
-3.650,0.380
-3.767,0.372
-3.901,0.364
-4.029,0.357
-4.160,0.349
-4.286,0.342
-4.412,0.335
-4.533,0.327
-4.665,0.319
-4.787,0.311
-4.936,0.302
-5.087,0.293
-5.261,0.285
-5.456,0.277
-5.673,0.269
-5.902,0.262
-6.133,0.255
-6.358,0.248
-6.587,0.241
-6.814,0.233
-7.036,0.226
-7.270,0.218
-7.525,0.210
-7.820,0.202
-8.148,0.194
-8.542,0.187
-9.010,0.180
-9.552,0.173
-10.142,0.166
-10.763,0.158
-11.365,0.151
-12.000,0.144
