1.000,2.273
0.985,2.227
0.970,2.187
0.955,2.151
0.940,2.114
0.924,2.079
0.909,2.042
0.891,2.000
0.866,1.950
0.842,1.907
0.818,1.863
0.794,1.821
0.772,1.784
0.749,1.751
0.727,1.721
0.704,1.693
0.674,1.655
0.642,1.615
0.610,1.580
0.579,1.551
0.547,1.525
0.516,1.497
0.484,1.469
0.451,1.438
0.418,1.410
0.381,1.381
0.339,1.355
0.298,1.331
0.261,1.309
0.224,1.288
0.186,1.264
0.147,1.242
0.108,1.223
0.044,1.194
-0.019,1.170
-0.068,1.150
-0.117,1.129
-0.168,1.108
-0.223,1.086
-0.286,1.063
-0.351,1.044
-0.414,1.025
-0.471,1.008
-0.529,0.989
-0.590,0.971
-0.654,0.952
-0.717,0.935
-0.775,0.921
-0.843,0.905
-0.912,0.888
-0.962,0.874
-1.011,0.859
-1.058,0.844
-1.105,0.829
-1.151,0.816
-1.196,0.804
-1.234,0.794
-1.271,0.786
-1.308,0.776
-1.346,0.767
-1.385,0.757
-1.425,0.746
-1.464,0.733
-1.505,0.721
-1.548,0.708
-1.592,0.696
-1.638,0.684
-1.685,0.673
-1.731,0.663
-1.777,0.653
-1.825,0.643
-1.876,0.632
-1.930,0.620
-1.987,0.607
-2.043,0.596
-2.098,0.585
-2.152,0.576
-2.206,0.568
-2.264,0.559
-2.322,0.551
-2.381,0.542
-2.441,0.533
-2.503,0.523
-2.571,0.511
-2.642,0.500
-2.716,0.489
-2.792,0.480
-2.868,0.471
-2.944,0.463
-3.020,0.455
-3.096,0.447
-3.177,0.439
-3.261,0.430
-3.346,0.421
-3.437,0.411
-3.538,0.400
-3.650,0.390
-3.767,0.380
-3.901,0.371
-4.029,0.363
-4.160,0.356
-4.286,0.349
-4.412,0.341
-4.533,0.334
-4.665,0.326
-4.787,0.318
-4.936,0.308
-5.087,0.299
-5.261,0.290
-5.456,0.281
-5.673,0.272
-5.902,0.263
-6.133,0.256
-6.358,0.248
-6.587,0.240
-6.814,0.232
-7.036,0.224
-7.270,0.217
-7.525,0.209
-7.820,0.200
-8.148,0.192
-8.542,0.184
-9.010,0.176
-9.552,0.168
-10.142,0.163
-10.763,0.154
-11.365,0.144
-12.000,0.136
