1.000,5.839
0.956,5.957
0.912,6.239
0.869,6.356
0.825,6.603
0.781,6.915
0.737,7.148
0.694,7.333
0.650,7.562
0.606,7.820
0.562,7.987
0.519,8.163
0.475,8.338
0.431,8.589
0.387,8.858
0.344,9.072
0.300,9.328
0.256,9.480
0.212,9.741
0.169,9.940
0.125,10.252
0.081,10.260
0.037,10.544
-0.010,10.794
-0.074,11.046
-0.138,11.468
-0.202,11.752
-0.266,11.985
-0.330,12.402
-0.394,12.590
-0.458,12.783
-0.522,13.015
-0.586,13.326
-0.650,13.413
-0.714,13.914
-0.778,14.130
-0.842,14.427
-0.906,14.492
-0.970,14.980
-1.021,15.300
-1.062,15.675
-1.103,15.562
-1.144,16.153
-1.185,16.282
-1.226,16.538
-1.266,16.920
-1.307,17.113
-1.348,17.482
-1.389,17.914
-1.430,18.365
-1.471,18.620
-1.511,18.937
-1.552,19.354
-1.593,19.754
-1.634,20.129
-1.675,20.452
-1.716,20.741
-1.756,21.336
-1.797,21.846
-1.838,22.052
-1.879,22.463
-1.920,22.761
-1.960,23.164
-2.002,23.364
-2.057,23.731
-2.113,24.140
-2.169,24.629
-2.225,24.857
-2.280,25.178
-2.336,25.521
-2.392,26.062
-2.447,26.700
-2.503,27.335
-2.559,27.791
-2.614,27.955
-2.670,28.592
-2.726,29.008
-2.781,29.395
-2.837,30.084
-2.893,30.035
-2.948,30.600
-3.006,31.032
-3.092,31.451
-3.177,32.252
-3.262,33.036
-3.347,34.067
-3.432,35.611
-3.518,36.675
-3.603,38.173
-3.688,39.375
-3.773,40.216
-3.858,41.147
-3.944,41.176
-4.037,41.086
-4.145,41.098
-4.253,40.935
-4.361,40.574
-4.469,40.245
-4.578,40.486
-4.686,41.174
-4.794,41.337
-4.902,42.103
-5.015,43.481
-5.177,45.491
-5.339,46.692
-5.501,48.175
-5.663,49.461
-5.825,49.985
-5.987,49.535
-6.171,49.364
-6.357,48.486
-6.542,47.604
-6.728,47.495
-6.914,47.070
-7.118,46.983
-7.339,47.994
-7.559,49.082
-7.780,50.724
-8.001,52.150
-8.355,55.480
-8.708,56.911
-9.081,58.985
-9.545,60.339
-10.009,59.930
-10.505,59.134
-11.001,57.940
-11.500,56.495
-12.000,55.261
